UserID,MovieID,CategoryID,Timestamp,Rating
116,455,3,877751310,3
327,61,3,877754621,4
327,1082,2,877754876,1
327,486,2,877756618,3
70,0,2,877756647,3
327,116,2,877756695,1
70,1095,0,877756804,4
327,1296,2,877756890,2
327,629,2,877756999,1
327,76,2,877756999,3
327,1125,2,877757062,1
327,638,2,877757062,1
327,389,0,877757063,3
327,962,2,877757094,2
327,155,2,877757094,1
327,191,2,877757133,1
327,1309,2,877757268,1
327,684,2,877757343,1
327,310,2,877757373,1
327,263,2,877757396,1
327,1108,0,877757418,1
327,946,2,877757516,1
327,883,2,877757516,2
327,686,2,877757550,1
327,970,2,877757550,2
327,299,0,877757637,5
327,722,2,877757700,4
327,343,2,877757700,5
327,1089,2,877757790,1
327,169,2,877757790,3
327,381,2,877757837,1
327,165,2,877757909,1
327,31,2,877757910,2
327,88,2,877757930,2
327,859,0,877757972,1
327,248,2,877758001,3
327,282,2,877758035,1
327,34,2,877758035,3
535,559,1,877807429,4
535,340,3,877807653,5
535,492,2,877807692,1
535,784,3,877807747,5
535,195,3,877807780,4
535,385,2,877807873,5
535,286,5,877807973,4
535,216,5,877808031,4
535,913,0,877808120,3
129,145,3,877818457,3
129,456,2,877818457,5
129,559,1,877818580,4
129,261,5,877818861,4
129,924,0,877818861,2
129,226,2,877818915,3
129,175,0,877819265,5
129,11,0,877819353,4
129,131,0,877819421,3
129,66,2,877819421,5
129,285,0,877819459,5
129,167,0,877819532,3
129,130,0,877819634,4
129,375,0,877819714,5
129,248,2,877819897,4
129,182,2,877819897,3
129,98,0,877819897,3
129,1040,0,877820132,2
129,529,0,877820155,3
129,286,5,877820190,3
129,935,0,877820272,3
129,518,3,877820328,3
116,438,0,877822162,4
116,109,3,877822350,2
116,137,0,877822770,3
116,183,0,877822854,2
845,906,2,877831111,3
905,54,5,877832113,2
905,87,2,877832113,4
905,309,3,877832320,1
905,375,0,877832803,2
905,795,3,877832837,4
905,372,3,877833195,2
905,111,3,877833259,2
905,969,3,877833326,2
905,248,2,877833326,2
905,164,3,877833364,2
905,847,3,877833364,1
905,970,2,877833443,1
905,1071,5,877833536,1
234,451,2,877835102,1
234,876,2,877835451,2
234,397,0,877835548,3
116,486,2,877838977,4
436,269,3,877844062,4
436,108,0,877844489,4
436,924,0,877844489,2
436,814,2,877844657,2
116,456,2,877845577,4
116,216,5,877846284,2
116,5,0,877846793,3
116,94,0,877847025,3
20,107,5,877877290,2
20,964,3,877877434,1
20,47,0,877877479,3
20,81,3,877877535,4
20,347,2,877877535,5
20,9,0,877877732,2
20,123,3,877877775,4
20,703,0,877878001,2
20,163,2,877878036,2
20,539,3,877878148,2
20,167,0,877878184,1
20,357,2,877878414,3
20,1013,3,877878602,2
116,335,0,877878688,5
116,598,3,877878772,2
116,938,5,877878883,3
116,121,2,877878923,2
20,21,0,877880111,2
20,847,3,877880196,1
20,1104,2,877880350,4
20,527,3,877880394,5
20,834,2,877880566,3
20,157,3,877880648,4
20,185,2,877880961,4
20,571,0,877881061,3
20,371,3,877881061,2
20,102,4,877881320,4
259,54,5,877885887,5
259,87,2,877885887,5
259,90,0,877885887,4
259,44,3,877886029,5
259,562,0,877886221,1
259,492,2,877886221,1
259,22,2,877886317,5
259,195,3,877886375,4
259,488,2,877886375,3
259,637,3,877886413,1
259,701,0,877886443,1
35,459,5,877886597,5
35,505,2,877886598,3
259,784,3,877886606,5
259,76,2,877886641,4
35,93,0,877886661,4
35,32,2,877886661,4
259,563,2,877886706,5
35,527,3,877886722,4
35,418,3,877886783,5
259,182,2,877886816,3
35,945,5,877886846,5
259,595,3,877886862,5
259,933,1,877886921,5
259,1082,2,877886944,1
259,361,3,877886971,2
259,190,3,877887002,5
259,164,3,877887034,3
259,633,2,877887035,2
259,638,2,877887065,1
259,259,0,877887065,4
259,470,2,877887065,1
259,580,2,877887356,3
259,1040,0,877887356,1
259,202,3,877887568,1
259,640,0,877887763,4
259,31,2,877888007,5
259,24,2,877888168,5
259,670,3,877888212,1
259,644,3,877888346,3
259,438,0,877888346,5
35,131,0,877888613,4
35,235,3,877888613,5
35,213,5,877888677,4
35,171,3,877888677,5
259,708,2,877888758,2
259,186,3,877888796,5
35,802,3,877888876,5
35,71,2,877888943,5
35,677,3,877889004,5
35,91,3,877889005,5
259,490,0,877889073,4
35,747,2,877889130,3
35,177,2,877889131,4
35,484,4,877889186,4
35,16,2,877889333,4
259,299,0,877889359,1
259,541,2,877889698,1
259,727,2,877889770,2
259,122,2,877889927,2
259,369,2,877889971,3
259,25,1,877890261,5
259,528,2,877890381,2
35,395,2,877891747,4
35,888,3,877891904,4
35,403,1,877891904,5
35,115,5,877891966,5
577,0,2,877906547,4
577,814,2,877906737,1
577,376,2,877906737,1
577,643,0,877906935,1
577,428,3,877906935,4
577,527,3,877906995,1
577,670,3,877906995,1
577,400,2,877907092,2
577,967,2,877907281,5
577,945,5,877907281,3
577,293,0,877907367,5
577,60,2,877907596,1
800,126,0,877909753,3
800,95,1,877909753,3
800,190,3,877909865,2
800,562,0,877910091,3
800,159,2,877910206,1
97,456,2,877923906,3
97,524,3,877925033,5
34,44,3,877933879,4
689,256,3,877974549,4
689,104,0,877974787,4
689,71,2,877975017,5
501,153,0,877984514,1
234,131,0,878019342,4
234,445,2,878019342,3
501,588,0,878044851,5
416,856,3,878059137,3
477,87,2,878060860,4
192,22,2,878066938,5
70,149,0,878082751,2
70,267,3,878082804,3
77,87,2,878089033,1
77,134,0,878089100,2
77,814,2,878089182,4
77,173,2,878089182,2
77,255,3,878089182,2
77,333,0,878089393,5
77,11,0,878089547,4
77,175,0,878089881,4
77,202,3,878090004,4
77,206,2,878090066,2
77,94,0,878090254,2
77,29,3,878090365,5
77,349,0,878091683,1
258,309,3,878101114,2
258,54,5,878101114,2
258,924,0,878101114,2
601,47,0,878143047,5
601,726,2,878143246,3
601,131,0,878143509,4
601,562,0,878143509,5
574,87,2,878146447,1
574,33,5,878148012,5
574,442,3,878148087,2
574,209,3,878148137,2
574,160,3,878148137,3
574,175,0,878148137,2
574,522,3,878148199,1
574,311,3,878148199,1
601,935,0,878149689,5
601,78,2,878149689,5
601,529,0,878150506,3
471,0,2,878156824,3
471,175,0,878157299,5
471,195,3,878157329,2
471,472,3,878157404,4
343,79,0,878176005,1
343,89,0,878176134,1
343,126,0,878176134,1
343,1040,0,878176134,1
343,647,0,878176206,2
861,54,5,878179381,5
861,637,3,878179411,5
861,195,3,878179608,5
65,871,3,878181181,2
65,906,2,878181251,1
65,721,1,878181287,1
65,609,0,878181351,1
65,277,5,878181387,5
65,373,3,878181421,3
65,810,5,878181457,3
65,457,0,878181534,4
65,210,2,878181563,2
65,298,1,878181739,4
65,290,0,878181804,4
65,201,0,878181804,2
65,92,1,878181829,2
65,168,0,878181869,5
65,235,3,878181906,2
65,165,2,878181906,4
65,670,3,878181906,2
65,541,2,878181976,2
65,511,0,878181976,4
65,677,3,878181976,4
65,136,0,878182005,2
65,202,3,878182058,5
65,95,1,878182109,3
65,231,3,878182154,1
65,363,2,878182307,1
65,205,3,878182338,1
65,20,0,878182416,5
65,181,3,878182453,4
65,215,0,878182453,4
65,502,3,878182589,3
65,499,3,878182880,1
65,299,0,878183043,5
65,193,2,878183137,5
65,152,3,878183173,3
65,661,2,878183218,1
65,504,2,878183311,4
65,623,2,878183381,1
65,225,3,878183481,4
65,187,0,878183481,5
65,377,2,878183565,1
65,758,2,878183616,4
65,1015,2,878183657,2
65,566,5,878183657,3
65,34,2,878183684,4
65,745,2,878183713,3
65,1044,2,878183713,2
65,43,0,878183924,3
65,155,2,878183984,1
65,1141,1,878184007,1
65,815,0,878184055,4
65,485,0,878184113,5
65,184,2,878184136,3
65,512,3,878184392,5
65,698,3,878184422,4
65,191,2,878184422,2
65,753,0,878184446,2
65,156,0,878184514,1
65,13,0,878184571,3
65,407,0,878184719,1
65,555,3,878184866,2
65,1001,2,878184899,2
65,292,1,878184899,1
65,727,2,878184924,1
65,406,2,878184924,4
65,942,0,878184947,1
65,1106,0,878184973,2
65,25,1,878185014,2
65,179,2,878185068,1
65,1121,0,878185102,1
20,552,4,878191995,3
20,828,5,878192237,4
20,258,2,878192555,4
20,1030,3,878192556,1
20,115,5,878192556,4
20,641,3,878192721,3
20,639,3,878192804,4
676,420,0,878232961,2
676,933,1,878232961,2
676,563,2,878232961,2
676,197,5,878232961,1
70,323,0,878261893,4
88,255,3,878340887,3
88,21,0,878341197,3
88,195,3,878341246,5
88,95,1,878341370,4
88,78,2,878346431,2
88,388,3,878346470,3
88,285,0,878346709,5
88,326,0,878346748,2
88,98,0,878346789,2
88,121,2,878346904,3
88,186,3,878347340,5
88,40,0,878347392,2
88,371,3,878347455,4
88,20,0,878347532,4
88,307,2,878347598,4
88,136,0,878347915,2
88,298,1,878348000,2
88,650,4,878348036,3
469,600,0,878354626,4
469,246,5,878354681,2
469,261,5,878354761,4
469,842,0,878354829,2
814,149,0,878437589,5
814,254,3,878437623,5
814,45,3,878437658,5
814,465,2,878437703,5
814,29,3,878437890,5
814,363,2,878437925,5
814,307,2,878438057,5
814,385,2,878438119,3
814,299,0,878438148,5
814,186,3,878438179,5
814,195,3,878438298,5
814,1156,3,878438379,4
814,677,3,878438435,5
814,150,5,878438435,1
814,165,2,878438672,4
814,874,0,878438733,1
814,51,3,878438780,5
814,125,2,878438780,4
814,57,2,878438930,5
814,364,3,878438930,5
814,59,3,878439038,4
814,218,5,878439065,4
814,373,3,878439089,4
113,647,0,878541392,1
113,1141,1,878542420,1
113,1065,1,878542441,1
859,322,3,878567538,4
676,408,2,878576614,4
676,160,3,878576905,5
450,108,0,878585344,3
450,464,3,878585685,4
808,285,0,878691779,1
808,1003,3,878692016,4
808,111,3,878692149,2
808,385,2,878692319,2
808,375,0,878692344,2
808,489,0,878692826,1
808,970,2,878693073,1
808,100,2,878693183,1
808,533,2,878693381,4
808,447,3,878693381,5
808,343,2,878693424,3
808,337,4,878693830,3
808,228,2,878693871,4
808,94,0,878693871,5
808,295,0,878693906,3
808,91,3,878694027,5
808,149,0,878694613,5
808,944,2,878694983,5
808,437,0,878695092,5
808,234,0,878695147,2
808,299,0,878695241,5
808,615,3,878695311,1
808,849,3,878695311,5
808,918,3,878695438,5
808,158,3,878695798,4
808,132,3,878695877,3
729,161,0,878708465,2
729,163,2,878709025,1
729,134,0,878709187,1
729,1040,0,878709187,1
754,226,2,878718996,1
754,44,3,878718996,1
754,611,2,878719186,1
754,28,3,878719294,1
754,1427,3,878719324,1
754,76,2,878719371,2
754,114,3,878719406,1
754,994,3,878719406,1
417,521,2,878737511,1
417,269,3,878737511,1
417,54,5,878737512,5
417,249,0,878737593,2
417,255,3,878737593,1
417,336,3,878737635,1
417,134,0,878737684,2
417,277,5,878737791,5
417,186,3,878737841,2
417,327,5,878737873,5
417,22,2,878737873,2
417,795,3,878737945,2
417,275,2,878738077,3
417,235,3,878738186,3
417,424,0,878738187,3
417,1059,0,878738290,2
417,380,0,878738290,3
417,851,0,878738385,1
417,562,0,878738386,2
417,136,0,878738435,3
417,328,0,878738486,1
417,11,0,878738486,5
417,49,0,878738548,3
417,42,0,878738548,2
417,21,0,878738596,1
417,349,0,878738596,4
417,825,0,878738597,1
417,958,0,878738597,1
417,5,0,878738643,3
417,420,0,878738643,3
417,1334,0,878738695,2
417,443,0,878738695,2
417,137,0,878738757,2
417,204,0,878738813,3
417,897,0,878738813,3
417,105,0,878738813,2
297,269,3,878738826,3
297,521,2,878738827,2
417,27,0,878738853,3
417,337,4,878738853,2
417,45,3,878738853,4
417,1069,2,878738854,4
297,44,3,878738865,3
417,68,3,878738887,1
297,336,3,878738910,2
297,46,5,878738910,2
417,316,4,878738914,1
417,566,5,878738914,3
297,857,0,878738949,2
417,156,0,878738956,2
417,934,0,878738992,1
417,399,3,878738992,4
297,614,2,878738997,1
417,703,0,878739015,1
417,79,0,878739054,3
417,915,0,878739054,1
417,326,0,878739054,2
417,794,0,878739095,1
417,599,0,878739095,1
417,259,0,878739095,1
297,333,0,878739137,5
297,175,0,878739137,5
297,11,0,878739251,3
297,131,0,878739355,4
297,23,0,878739519,2
297,223,3,878739643,4
218,129,3,878746257,5
218,420,0,878746442,4
218,795,3,878746442,2
218,45,3,878746636,2
218,47,0,878746685,5
218,278,5,878746764,4
218,324,3,878746889,2
676,273,2,878759310,3
491,0,2,878759351,1
676,165,2,878759384,4
491,161,0,878759432,4
676,323,0,878759474,3
491,309,3,878759505,2
491,299,0,878759659,5
491,184,2,878759659,4
491,32,2,878759705,3
491,294,3,878759745,4
676,16,2,878759884,2
491,473,2,878759926,1
491,404,2,878759927,2
676,29,3,878759970,4
90,78,2,878768435,2
90,21,0,878768510,3
90,404,2,878768615,2
90,121,2,878768741,1
90,162,2,878768840,2
90,414,2,878768840,3
90,489,0,878768882,3
90,603,2,878768902,3
90,759,2,878769138,1
90,144,0,878769334,3
90,71,2,878769373,4
90,615,3,878769410,4
90,186,3,878769629,4
90,235,3,878769748,4
90,165,2,878769777,4
90,175,0,878769777,2
90,136,0,878769815,2
636,336,3,878771281,1
636,392,3,878771281,1
636,427,2,878771281,1
636,814,2,878771281,1
636,161,0,878771281,2
636,261,5,878771281,1
636,871,3,878771355,2
636,249,0,878771418,1
636,545,5,878771447,3
636,107,5,878771476,1
636,365,0,878771476,1
636,844,0,878771476,1
841,906,2,878774763,1
841,427,2,878774764,1
841,614,2,878774856,1
841,41,3,878775404,5
841,11,0,878775470,5
841,648,2,878775523,4
841,492,2,878775570,1
841,412,2,878775647,1
841,146,0,878775647,2
841,592,2,878775729,1
841,563,2,878775914,1
841,121,2,878776020,1
841,167,0,878776020,1
70,669,2,878793072,4
742,87,2,878846265,2
742,46,5,878846422,4
742,70,3,878846782,3
742,256,3,878847171,5
742,93,0,878847209,5
742,149,0,878847239,5
742,241,3,878847286,4
742,380,0,878847327,5
742,172,2,878847328,5
742,29,3,878847404,5
742,202,3,878847404,2
742,32,2,878847541,5
742,453,2,878847611,5
742,819,1,878847612,4
742,804,3,878847765,4
742,571,0,878847888,4
742,290,0,878847954,4
742,460,3,878847988,3
742,80,2,878847988,5
742,373,3,878848137,2
742,788,2,878848189,4
742,234,0,878848189,4
742,215,0,878848405,5
742,563,2,878848483,1
742,743,2,878848701,2
742,85,2,878848828,4
742,288,2,878848828,3
742,147,0,878848866,4
742,628,3,878848951,2
742,205,3,878849052,4
742,178,2,878849482,4
742,510,2,878849508,1
742,158,3,878849534,3
742,526,0,878849586,3
742,384,1,878849586,3
742,194,0,878849612,4
742,435,2,878849682,1
742,339,2,878849829,5
649,193,2,878853936,5
440,145,3,878853977,5
649,332,3,878854051,3
649,146,0,878854051,3
440,161,0,878854056,1
649,237,0,878854100,3
440,741,0,878854120,2
649,213,5,878854145,2
440,464,3,878854195,2
649,61,3,878854383,3
649,298,1,878854383,3
649,804,3,878854441,4
440,61,3,878854481,1
440,45,3,878854552,5
440,16,2,878854552,1
440,627,2,878854579,2
649,375,0,878854769,4
649,21,0,878854810,3
440,1308,3,878854838,4
649,563,2,878854906,1
440,467,0,878854918,2
440,76,2,878854954,3
649,76,2,878854996,2
649,121,2,878854996,1
649,248,2,878855024,1
440,87,2,878855082,4
440,414,2,878855082,2
440,269,3,878855082,2
440,1310,3,878855139,2
649,159,2,878855211,2
440,615,3,878855724,4
440,160,3,878855818,5
440,373,3,878855819,4
440,94,0,878855847,5
649,95,1,878866475,3
649,969,3,878866475,2
649,373,3,878866604,1
649,307,2,878866604,1
649,896,3,878866636,1
649,342,2,878866724,2
649,622,3,878866755,2
649,43,0,878866755,3
649,465,2,878866951,2
649,195,3,878866951,2
649,507,3,878866973,2
649,228,2,878867093,4
649,20,0,878867346,3
649,310,2,878867398,1
99,331,3,878870648,4
99,969,3,878870679,4
99,22,2,878870719,2
99,592,2,878870719,3
99,146,0,878870749,4
99,562,0,878870846,5
99,9,0,878870846,4
99,131,0,878870987,5
99,913,0,878871089,1
640,134,0,878878714,3
640,523,3,878878838,2
640,173,2,878878838,2
640,924,0,878878838,1
640,161,0,878878838,2
640,449,1,878878901,3
640,842,0,878878901,2
409,162,2,878879168,4
640,28,3,878879190,5
409,423,3,878879237,4
409,278,5,878879275,4
409,139,2,878879350,1
409,647,0,878879391,2
409,736,5,878879391,2
409,241,3,878879619,4
409,663,3,878879809,2
409,594,3,878879976,3
409,1157,1,878880195,3
694,464,3,878882133,2
694,835,4,878882410,3
694,488,2,878882411,3
694,61,3,878882511,1
694,388,3,878882511,1
694,138,3,878882667,4
694,331,3,878882667,4
694,1241,3,878882836,3
694,319,2,878883113,1
694,27,0,878883172,3
2,87,2,878886262,1
2,173,2,878886307,1
2,530,2,878886307,1
2,307,2,878886423,5
2,206,2,878886423,5
2,343,2,878886517,5
2,1125,2,878886571,1
2,210,2,878886571,1
2,88,2,878886607,5
2,759,2,878886647,1
2,970,2,878886750,3
2,1118,1,878886845,1
2,283,2,878886845,1
2,483,2,878887062,1
2,2,2,878887116,1
2,814,2,878887116,1
2,288,2,878887116,3
2,479,0,878887157,1
2,850,2,878887158,1
2,1019,2,878887186,1
2,769,2,878887277,1
2,444,2,878887277,1
2,339,2,878887277,3
2,603,2,878887277,1
2,510,2,878887347,1
2,740,2,878887377,1
2,435,2,878887377,1
2,809,0,878887413,1
2,669,2,878887476,1
2,427,2,878887553,1
2,901,2,878887598,1
758,249,0,878914901,3
758,269,3,878914901,4
758,299,0,878914968,4
758,164,3,878915015,2
758,22,2,878915559,4
758,112,3,878915600,3
758,787,0,878915765,2
758,218,5,878915958,5
758,81,3,878915958,5
758,408,2,878915958,2
758,369,2,878915958,3
758,124,3,878917433,2
758,875,4,878917850,4
758,94,0,878918213,2
758,430,0,878918360,4
758,210,2,878918871,3
758,986,3,878918933,5
758,767,3,878918960,3
758,383,3,878919083,5
758,704,3,878919116,2
758,404,2,878919116,3
758,202,3,878919116,5
758,923,3,878919153,5
841,483,2,878938792,1
841,248,2,878938855,1
841,184,2,878938982,5
841,909,2,878939266,2
841,385,2,878939309,1
841,434,2,878939349,1
841,603,2,878939349,1
841,432,1,878939375,1
841,809,0,878939393,1
841,772,2,878939451,1
841,337,4,878939503,2
841,948,2,878939803,1
841,149,0,878939803,4
841,48,3,878939839,3
841,524,3,878939945,2
841,202,3,878939975,1
841,209,3,878940161,3
841,210,2,878940189,3
841,299,0,878940332,5
841,411,2,878940383,2
841,677,3,878940463,1
841,609,0,878940485,2
219,87,2,878944379,3
219,145,3,878944379,5
219,161,0,878944406,5
219,600,0,878944464,5
219,340,3,878945322,4
219,464,3,878945404,5
219,1003,3,878945437,5
219,78,2,878945541,5
219,163,2,878945579,2
219,70,3,878945678,4
219,962,2,878945763,4
219,114,3,878945763,3
219,933,1,878945918,3
219,16,2,878945963,4
486,269,3,878950353,3
355,108,0,878951101,4
355,627,2,878951217,2
355,212,5,878951537,4
355,89,0,878951616,3
355,818,2,878951653,4
355,21,0,878951691,5
355,23,0,878951729,5
355,182,2,878951729,5
355,16,2,878951784,4
355,483,2,878951831,4
355,473,2,878951918,2
355,993,0,878951918,5
355,880,3,878952041,4
486,464,3,878952471,2
486,375,0,878952692,2
486,357,2,878952866,2
486,70,3,878953019,3
486,168,0,878953485,5
486,526,0,878953592,3
486,194,0,878953693,1
486,567,0,878953751,3
486,277,5,878953999,2
486,524,3,878954086,2
486,20,0,878954228,2
486,104,0,878954753,3
99,167,0,878955115,1
99,16,2,878955188,5
99,121,2,878955319,2
99,277,5,878955409,5
99,149,0,878955442,5
99,299,0,878955442,5
99,327,5,878955474,5
99,186,3,878955533,5
99,307,2,878955635,5
118,269,3,878961173,1
118,600,0,878961227,3
118,261,5,878961227,3
118,871,3,878961270,4
118,376,2,878961303,2
118,161,0,878961368,1
118,255,3,878961369,2
118,108,0,878961369,2
118,427,2,878961474,1
118,721,1,878961474,1
118,456,2,878961511,1
118,1,5,878961511,2
118,559,1,878961511,1
118,249,0,878961542,2
118,352,2,878961542,1
118,534,2,878961585,1
118,320,2,878961586,1
118,226,2,878961586,1
118,36,1,878961586,1
118,523,3,878961623,3
118,642,4,878961623,1
118,741,0,878961623,1
118,173,2,878961668,1
118,317,2,878961668,1
118,774,3,878961668,1
118,839,3,878961668,1
118,842,0,878961668,1
118,903,5,878961668,1
118,917,3,878961668,1
118,901,2,878961709,1
118,844,0,878961709,1
118,782,0,878961709,1
118,654,2,878961709,1
118,145,3,878961709,3
118,365,0,878961709,1
118,260,0,878961709,1
118,576,0,878961709,1
118,569,2,878961748,1
118,674,3,878961749,1
118,536,3,878961749,1
118,224,3,878961749,1
118,1217,3,878961749,1
118,129,3,878961749,1
118,199,0,878961749,1
118,39,3,878961780,3
118,229,2,878961781,1
118,246,5,878961781,1
118,392,3,878961781,1
118,807,3,878961781,1
118,857,0,878961781,1
118,1099,0,878961781,1
118,1305,2,878961781,1
118,742,3,878961814,1
118,906,2,878961814,1
118,669,2,878961814,1
118,614,2,878961814,1
118,207,4,878961814,1
118,0,2,878961814,1
118,309,3,878961814,2
118,46,5,878961814,1
118,617,3,878961847,1
118,761,3,878961847,1
118,817,4,878961847,1
118,1243,3,878961847,1
118,814,2,878961847,2
118,862,3,878962005,1
118,1254,5,878962005,1
118,96,5,878962006,1
118,355,3,878962006,1
118,530,2,878962006,1
118,749,3,878962006,1
118,1111,2,878962006,1
118,1116,2,878962051,1
118,1292,3,878962052,1
118,1186,3,878962052,1
118,1129,3,878962052,1
118,1026,3,878962052,1
118,480,2,878962052,1
118,1092,0,878962052,1
118,950,3,878962052,1
118,601,3,878962086,1
118,693,1,878962086,1
118,832,2,878962086,1
118,1171,2,878962086,1
118,1233,3,878962086,1
118,1332,3,878962086,1
118,1395,3,878962086,1
118,244,2,878962086,1
118,1267,2,878962086,1
118,1376,3,878962119,1
118,585,0,878962119,1
118,1226,2,878962119,1
118,1282,3,878962119,1
118,1158,4,878962119,1
118,598,3,878962120,1
118,1245,2,878962120,1
118,1363,3,878962120,1
118,1359,0,878962120,1
118,1391,3,878962168,1
118,1450,3,878962168,1
118,926,2,878962168,1
118,716,3,878962168,1
118,1231,3,878962168,1
118,1261,3,878962168,1
118,1184,4,878962168,1
118,1147,3,878962168,1
118,1482,3,878962169,1
118,1205,3,878962199,1
118,1160,3,878962199,1
118,768,3,878962200,1
118,978,0,878962200,1
118,1073,3,878962200,1
118,1471,3,878962200,1
118,1298,3,878962200,1
118,1394,2,878962200,1
118,1213,3,878962200,1
118,1148,4,878962200,1
118,1483,3,878962240,1
118,1446,3,878962240,1
118,914,3,878962240,1
118,1032,2,878962240,1
118,1177,4,878962240,1
118,1188,3,878962240,1
118,1215,3,878962240,1
118,1356,4,878962240,1
118,573,3,878962240,1
118,556,3,878962278,1
118,1280,2,878962278,1
118,1310,3,878962279,1
118,1054,2,878962279,1
118,463,3,878962279,2
118,793,3,878962279,1
118,988,0,878962279,1
118,985,2,878962349,1
118,1156,3,878962349,1
118,902,2,878962349,1
118,446,2,878962349,1
118,1023,2,878962349,1
118,1355,3,878962349,2
118,1070,2,878962350,1
118,820,2,878962391,1
118,1145,2,878962391,1
118,22,2,878962392,3
118,41,3,878962392,1
118,123,3,878962392,1
118,587,2,878962392,1
118,964,3,878962392,1
118,843,0,878962464,1
118,251,3,878962464,1
118,799,3,878962464,1
118,546,3,878962465,1
118,347,2,878962465,1
118,138,3,878962465,2
118,1126,3,878962465,1
118,404,2,878962465,2
118,488,2,878962465,1
118,717,3,878962496,1
118,1062,2,878962496,1
118,1078,3,878962496,1
118,1121,0,878962496,1
118,1189,3,878962496,1
118,1219,2,878962496,1
118,268,3,878962496,1
118,1277,3,878962496,1
118,620,2,878962496,1
118,56,1,878962550,1
118,166,2,878962550,1
118,247,2,878962550,1
118,548,3,878962550,1
118,611,2,878962550,1
118,818,2,878962550,3
118,1080,3,878962550,1
118,795,3,878962550,1
118,867,3,878962585,2
118,410,5,878962585,1
118,1241,3,878962586,1
118,1051,3,878962586,1
118,809,0,878962586,1
118,467,0,878962586,1
118,962,2,878962586,2
118,923,3,878962623,1
118,146,0,878962623,1
118,1084,2,878962623,1
118,1096,3,878962623,1
118,1102,3,878962623,1
118,726,2,878962675,1
118,1052,3,878962675,1
118,653,2,878962675,1
118,454,3,878962675,1
118,662,3,878962675,1
118,227,0,878962675,1
118,321,1,878962675,1
118,792,3,878962719,1
118,968,3,878962720,1
118,1043,2,878962720,1
118,331,3,878962720,2
118,1079,2,878962720,1
118,698,3,878962773,1
118,1361,3,878962773,1
118,492,2,878962773,1
118,381,2,878962774,2
118,240,2,878962774,1
118,262,2,878962774,1
118,131,0,878962774,1
118,448,3,878962774,1
118,472,3,878962816,2
118,1480,3,878962816,1
118,483,2,878962866,1
118,831,2,878962866,1
118,562,0,878962866,1
118,777,4,878962866,1
118,621,2,878962866,1
118,955,3,878962866,1
118,366,3,878962918,1
118,212,5,878962918,2
118,23,0,878962919,2
118,53,3,878962919,1
118,778,3,878962919,1
118,111,3,878962919,2
118,1065,1,878962955,1
118,248,2,878962955,1
118,346,5,878962955,1
118,305,3,878962955,1
118,706,2,878962955,1
118,208,3,878962955,1
118,563,2,878962955,1
118,184,2,878962955,1
66,175,0,878970529,5
66,717,3,878970578,3
66,340,3,878970621,3
66,52,0,878970710,5
66,483,2,878970785,2
66,23,0,878970877,3
66,182,2,878971143,3
70,1182,3,878971577,1
66,327,5,878971599,5
66,228,2,878971629,4
66,218,5,878971745,5
66,295,0,878971745,5
66,74,3,878971773,5
66,302,0,878971773,4
66,290,0,878971874,5
66,752,3,878972015,5
66,183,0,878972040,3
66,287,0,878972071,5
66,69,0,878972558,4
66,230,0,878972650,5
66,485,0,878972842,4
66,105,0,878972873,3
66,201,0,878972903,4
66,194,0,878972931,4
66,729,0,878973088,4
66,234,0,878973088,3
445,269,3,879012343,1
445,530,2,879012470,1
445,521,2,879012510,2
445,336,3,879012510,1
445,669,2,879012510,2
445,924,0,879012550,1
445,161,0,879012550,4
445,322,3,879012647,3
445,906,2,879012647,2
445,785,3,879012647,1
445,246,5,879012647,4
445,871,3,879012684,4
445,355,3,879012684,2
445,536,3,879012721,1
445,903,5,879012721,2
445,534,2,879012721,1
239,521,2,879013617,4
239,207,4,879013651,3
239,814,2,879013719,3
1,54,5,879022858,1
1,346,5,879023272,1
54,404,2,879023345,4
1,277,5,879023460,1
1,436,3,879023529,5
1,1072,5,879023599,1
1,130,0,879023607,5
1,285,0,879023607,1
1,183,0,879023751,1
1,325,5,879023819,2
1,485,0,879023882,1
1,1116,2,879023968,2
54,890,1,879024043,5
1,412,2,879024148,4
183,611,2,879029742,3
183,123,3,879029742,5
265,269,3,879035072,3
265,361,3,879035158,4
265,637,3,879035251,4
265,161,0,879035387,1
265,492,2,879035431,5
265,87,2,879035431,3
265,123,3,879035463,4
265,546,3,879035535,4
265,247,2,879035572,4
265,286,5,879035599,2
265,448,3,879035637,3
501,255,3,879074774,3
450,423,3,879108829,3
450,917,3,879108997,3
450,53,3,879109594,3
450,784,3,879109692,4
450,9,0,879109733,4
450,190,3,879109923,4
450,259,0,879110123,3
450,933,1,879110154,3
450,529,0,879110346,3
450,571,0,879110544,4
450,467,0,879110767,2
450,182,2,879110767,2
450,672,2,879110767,2
450,61,3,879110767,2
450,959,4,879110870,4
450,502,3,879110905,3
450,213,5,879110971,3
450,168,0,879111153,4
450,195,3,879111213,4
450,597,2,879111268,4
450,189,2,879111396,3
450,325,5,879111586,3
450,469,1,879111737,4
450,302,0,879111862,3
450,299,0,879111937,4
192,1132,2,879114143,2
192,375,0,879114143,1
192,481,0,879114143,1
192,669,2,879114143,1
192,191,2,879114143,1
133,472,3,879119118,5
133,1102,3,879119260,3
133,307,2,879119579,5
133,395,2,879119692,1
133,84,2,879119739,5
152,52,0,879138657,4
